Open,High,Low,Close,Adj Close,Volume
132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,132.92501831054688,78657500
134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,133.32089233398438,66905100
135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,132.99432373046875,66015800
134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,132.19271850585938,107760100
136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,132.09375,151101000
131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,130.09474182128906,109839500
132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,131.1634979248047,75135100
131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,126.52222442626953,137564700
129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,126.76964569091797,84000900
127.88999938964844,129.75,127.12999725341797,129.74000549316406,128.39260864257812,78128300
130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,129.0766143798828,78973300
129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,125.74584197998047,88071200
123.5,126.2699966430664,122.7699966430664,125.91000366210938,124.81403350830078,126142800
123.4000015258789,124.63999938964844,122.25,122.7699966430664,121.70134735107422,112172300
124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,123.88220977783203,105861300
126.25,127.88999938964844,125.8499984741211,127.44999694824219,126.34062194824219,81918000
126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,125.17089080810547,74244600
126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,123.76325225830078,63342900
123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,123.60465240478516,92612000
125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,126.20183563232422,76857100
127.81999969482422,128.0,125.20999908447266,125.43000030517578,124.33819580078125,79295400
126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,125.99366760253906,63092900
127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,125.79541778564453,72009500
126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,125.74584197998047,56575900
126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,124.18949890136719,94625600
125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,123.52533721923828,71311100
125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,123.19820404052734,67637100
124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,123.97142028808594,59278900
124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,122.46466064453125,76229200
124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,124.79419708251953,75169300
126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,124.80412292480469,71057600
126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,125.63679504394531,74403800
127.20999908447266,127.75,126.5199966430664,127.12999725341797,126.02339935302734,56877900
127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,125.01228332519531,71186400
126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,126.24149322509766,53522400
127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,129.34423828125,96906500
129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,128.51153564453125,62746300
130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,129.01712036132812,91815000
129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,130.64283752441406,96721700
130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,129.32440185546875,108953300
130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,131.14842224121094,79663300
132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,132.81378173828125,74783600
133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,132.53622436523438,60214200
134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,132.2487335205078,68711000
133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,131.95135498046875,70783700
133.41000366210938,135.25,133.35000610351562,134.77999877929688,133.6068115234375,62111300
134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,135.14332580566406,64556100
136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,135.7678680419922,63261400
136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,136.07516479492188,52485800
137.89999389648438,140.0,137.75,139.9600067138672,138.74172973632812,78852600
140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,140.78379821777344,108181800
143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,143.31161499023438,104911600
141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,141.99319458007812,105575500
142.75,145.64999389648438,142.64999389648438,145.11000061035156,143.84689331054688,99890800
146.2100067138672,146.32000732421875,144.0,144.5,143.24221801757812,76299700
144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,144.37228393554688,100827100
148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,147.8517303466797,127050800
149.24000549316406,150.0,147.08999633789062,148.47999572753906,147.1875457763672,106820300
148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,145.11575317382812,93251400
143.75,144.07000732421875,141.6699981689453,142.4499969482422,141.2100372314453,121434600
143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,144.87783813476562,96350000
145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,144.13436889648438,74993500
145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,145.52218627929688,77338200
147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,147.26687622070312,71447400
148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,147.69314575195312,72434100
149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,145.49244689941406,104818600
144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,143.71803283691406,118931200
144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,144.37228393554688,56699500
144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,144.59036254882812,70440600
146.36000061035156,146.9499969482422,145.25,145.52000427246094,144.25331115722656,62880000
145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,146.07733154296875,64786600
147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,145.67088317871094,56368300
146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,145.77992248535156,46397700
146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,145.08499145507812,54126800
146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,145.0353546142578,48908700
146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,144.54888916015625,69023100
146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,144.80699157714844,48493500
146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,147.8151092529297,72282600
148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,148.02362060546875,59375000
148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,150.0290069580078,103296000
150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,149.1057586669922,92229700
149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,145.30340576171875,86326000
145.02999877929688,148.0,144.5,146.6999969482422,145.6409454345703,86960300
147.44000244140625,148.5,146.77999877929688,148.19000244140625,147.12017822265625,60549600
148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,148.6292266845703,60131800
149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,148.5398406982422,48606400
149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,147.28895568847656,58991300
148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,146.47488403320312,48597200
147.47999572753906,148.75,146.8300018310547,148.60000610351562,147.5272216796875,55802400
149.0,153.49000549316406,148.61000061035156,153.1199951171875,152.0146026611328,90956700
152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,150.73390197753906,86453100
152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,151.40899658203125,80313700
153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,152.540771484375,71115500
153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,153.1860809326172,57808700
154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,155.558837890625,82278300
156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,153.99021911621094,74420200
155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,152.95774841308594,57305700
155.0,155.47999572753906,148.6999969482422,148.97000122070312,147.8945770263672,140893200
150.6300048828125,151.4199981689453,148.75,149.5500030517578,148.47035217285156,102404300
150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,147.05067443847656,109296300
148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,147.95411682128906,83281300
148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,147.71585083007812,68034100
148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,145.0055694580078,129868800
143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,141.90809631347656,123478900
143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,142.39451599121094,75834000
144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,144.7970733642578,76404300
146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,145.77000427246094,64838200
145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,145.85935974121094,53477900
145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,144.32052612304688,74150700
143.25,144.75,141.69000244140625,141.91000366210938,140.88552856445312,108972300
142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,141.7988739013672,74602000
143.66000366210938,144.3800048828125,141.27999877929688,141.5,140.47848510742188,89056700
141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,141.62017822265625,94639600
141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,138.13551330566406,98322000
139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,140.09129333496094,80861100
139.47000122070312,142.14999389648438,138.3699951171875,142.0,140.97486877441406,83221100
143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,142.25555419921875,61732700
144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,141.8683624267578,58773200
142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,141.7790069580078,64452200
143.22999572753906,143.25,141.0399932861328,141.50999450683594,140.4884033203125,73035900
141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,139.8927459716797,78762700
142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,142.72216796875,69907100
143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,143.7943572998047,67940300
143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,145.4920196533203,85589200
147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,147.6860809326172,76378900
148.6999969482422,149.75,148.1199951171875,149.25999450683594,148.1824493408203,58418800
148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,148.40087890625,61421000
149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,147.6165771484375,58883400
148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,147.5669403076172,50720600
149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,148.2420196533203,60893400
149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,147.7754364013672,56094900
149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,151.46856689453125,100077900
147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,148.71856689453125,124953200
148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,147.8846435546875,74588300
148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,148.93698120117188,69122000
150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,150.3963623046875,54511500
151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,149.87017822265625,60394600
151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,150.40707397460938,65463900
151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,149.57191467285156,55020900
150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,149.93978881835938,56787900
150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,147.0664520263672,65187100
148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,147.01675415039062,41000000
148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,149.12452697753906,63804000
150.3699951171875,151.8800048828125,149.42999267578125,150.0,149.13446044921875,59222800
149.94000244140625,151.49000549316406,149.33999633789062,151.0,150.12867736816406,59256200
151.0,155.0,150.99000549316406,153.49000549316406,152.6043243408203,88807000
153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,156.9590301513672,137827700
157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,159.62356567382812,117305600
161.67999267578125,165.6999969482422,161.0,161.02000427246094,160.09088134765625,117467900
161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,160.47862243652344,96041900
160.75,162.13999938964844,159.63999938964844,161.94000244140625,161.0055694580078,69463600
159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,155.90516662597656,76959800
159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,159.31536865234375,88748200
159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,164.34617614746094,174048100
167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,163.81924438476562,152052500
158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,162.8150634765625,136739200
164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,160.9061279296875,118023100
164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,164.36605834960938,107497000
169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,170.19223022460938,120405400
172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,174.06973266601562,116998900
174.91000366210938,176.75,173.9199981689453,174.55999755859375,173.552734375,108923700
175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,178.41452026367188,115402700
181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,174.72592163085938,153237000
175.25,177.74000549316406,172.2100067138672,174.3300018310547,173.32406616210938,139380400
175.11000061035156,179.5,172.30999755859375,179.3000030517578,178.26539611816406,131063300
179.27999877929688,181.13999938964844,170.75,172.25999450683594,171.2659912109375,150185800
169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,170.1524658203125,195432700
168.27999877929688,170.5800018310547,167.4600067138672,169.75,168.77049255371094,107499100
171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,171.99179077148438,91185900
173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,174.62649536132812,92135300
175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,175.26280212402344,68356600
177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,179.28944396972656,74919600
180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,178.2554473876953,79144300
179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,178.3449249267578,62348900
179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,177.17173767089844,59773000
178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,176.54537963867188,64062300
177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,180.95974731445312,104487900
182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,178.6630859375,99310400
179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,173.91065979003906,94537600
172.6999969482422,175.3000030517578,171.63999938964844,172.0,171.00750732421875,96904000
172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,171.17652893066406,86709100
169.0800018310547,172.5,168.1699981689453,172.19000244140625,171.1964111328125,106765600
172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,174.06973266601562,76138300
176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,174.5171356201172,74805200
175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,171.1964111328125,84505800
171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,172.07135009765625,80440800
171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,168.82020568847656,90956700
170.0,171.0800018310547,165.94000244140625,166.22999572753906,165.2707977294922,94815000
166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,163.5607452392578,91420500
164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,161.4728546142578,122848900
160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,160.68739318847656,162294600
158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,158.85801696777344,115798400
163.5,164.38999938964844,157.82000732421875,159.69000244140625,158.76853942871094,108275300
162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,158.30123901367188,121954600
165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,169.34715270996094,179935700
170.16000366210938,175.0,169.50999450683594,174.77999877929688,173.77145385742188,115541600
174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,173.60247802734375,86213900
174.75,175.8800048828125,173.3300018310547,175.83999633789062,174.82533264160156,84914300
174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,171.90231323242188,89418100
171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,171.61363220214844,82465400
172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,170.8869171142578,77251200
171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,174.04263305664062,74829200
176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,175.48609924316406,71285000
174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,171.34483337402344,90865900
172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,167.88050842285156,98670700
167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,168.1194305419922,86185500
170.97000122070312,172.9499969482422,170.25,172.7899932861328,172.01182556152344,62527400
171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,171.77291870117188,61177400
171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,168.1194305419922,69589300
169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,166.5465545654297,82772700
164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,163.57998657226562,91162800
165.5399932861328,166.14999389648438,159.75,160.07000732421875,159.34912109375,90009200
152.5800018310547,162.85000610351562,152.0,162.74000549316406,162.00709533691406,141147500
163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,164.1075897216797,91974200
163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,164.37635803222656,95056600
164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,162.4650115966797,83474400
164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,165.8098907470703,79724800
168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,165.4813690185547,76678400
164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,162.4351348876953,83737200
163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,158.5825958251953,96418800
158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,156.73094177246094,131148300
161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,162.2161407470703,91454900
160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,157.8061065673828,105342000
158.92999267578125,159.27999877929688,154.5,154.72999572753906,154.0331573486328,96970100
151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,149.941650390625,108732100
150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,154.3915252685547,92964300
157.0500030517578,160.0,154.4600067138672,159.58999633789062,158.87127685546875,102300200
158.61000061035156,161.0,157.6300048828125,160.6199951171875,159.89663696289062,75615400
160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,163.24151611328125,123511700
163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,164.6352081298828,95811400
165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,168.05970764160156,81532000
167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,169.44345092773438,98062700
171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,173.2860565185547,90131400
173.8800048828125,175.27999877929688,172.75,174.72000122070312,173.93313598632812,80546200
172.1699981689453,175.72999572753906,172.0,175.60000610351562,174.80917358398438,90371900
176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,178.15403747558594,100589400
178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,176.9694061279297,92633200
177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,173.82362365722656,103049300
174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,173.5249786376953,78751300
174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,177.63636779785156,76468400
177.5,178.3000030517578,174.4199981689453,175.05999755859375,174.2716064453125,73401800
172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,171.05615234375,89058800
171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,171.36474609375,77594700
171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,169.323974609375,76575500
168.7100067138672,169.02999877929688,165.5,165.75,165.00352478027344,72246700
168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,166.90493774414062,79265200
167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,169.63258361816406,70618900
170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,164.5456085205078,75329400
163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,164.32659912109375,69023900
165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,166.64610290527344,67723800
